date,acres,county,cause,lat,lon,binlat,binlon
Jul,0.1,KITTITAS,Miscellaneou,47.257558,-121.209326,2,4
Aug,0.0,STEVENS,Undetermined,47.894063,-117.592148,2,8
Jul,0.1,COWLITZ,Lightning,46.053165,-122.248398,3,3
Aug,0.1,CLARK,Recreation,46.053165,-122.248398,3,3
Jul,271.0,LINCOLN,Lightning,47.320702,-117.868883,2,8
Aug,9.9,PIERCE,Under Invest,47.016534,-121.920819,2,4
Jul,0.0,OKANOGAN,Undetermined,48.999069,-118.600958,1,7
Aug,0.25,KLICKITAT,Recreation,45.934598,-121.56002,4,4
Sep,0.0,CHELAN,Undetermined,47.296944,-120.356109,2,5
Jul,0.01,CHELAN,Recreation,47.296944,-120.356109,2,5
Jul,0.0,CHELAN,Undetermined,47.296944,-120.356109,2,5
Jun,0.1,CHELAN,Recreation,47.296944,-120.356109,2,5
Apr,0.1,SKAGIT,Miscellaneou,48.524766,-122.030815,1,3
Jul,1.0,OKANOGAN,Under Invest,48.859721,-119.333803,1,6
Apr,2.0,FERRY,Debris Burn,48.985668,-118.519185,1,7
Sep,0.01,OKANOGAN,Lightning,48.81963,-119.168072,1,6
May,0.2,PEND OREILLE,Children,48.521914,-117.335448,1,8
Aug,989.9,STEVENS,Miscellaneou,48.415133,-117.843293,1,8
Jul,0.0,OKANOGAN,Undetermined,48.710551,-119.27308,1,6
Aug,3.8,SPOKANE,Lightning,47.494215,-117.306598,2,8
Sep,0.75,THURSTON,Miscellaneou,46.896091,-123.106033,3,2
Aug,0.0,STEVENS,Undetermined,48.060403,-117.520563,1,8
Jul,0.1,MASON,Miscellaneou,46.813067,-123.057837,3,2
May,0.0,FERRY,Undetermined,48.655593,-118.59678,1,7
Jun,0.01,FERRY,Lightning,48.782783,-118.822215,1,7
Sep,2.0,OKANOGAN,Lightning,48.509085,-119.763654,1,6
Jul,0.0,COWLITZ,Undetermined,46.117022,-122.771566,3,3
Jul,0.0,KING,Miscellaneou,46.943578,-121.524202,3,4
Jul,0.0,CHELAN,Undetermined,47.987925,-120.345292,2,5
Jul,0.1,OKANOGAN,Lightning,48.893938,-119.287216,1,6
Aug,1.5,THURSTON,Miscellaneou,47.052146,-122.778077,2,3
Apr,0.0,OKANOGAN,Undetermined,48.257138,-120.049053,1,5
Apr,0.6,STEVENS,Debris Burn,48.652982,-118.059224,1,7
Jul,0.25,YAKIMA,Lightning,46.454668,-121.052627,3,4
Sep,0.01,PEND OREILLE,Miscellaneou,48.172339,-117.298924,1,8
Aug,16.7,SPOKANE,Miscellaneou,47.581945,-117.685341,2,8
Jul,0.1,LEWIS,Miscellaneou,46.548867,-122.941644,3,3
Jul,0.3,GRAYS HARBOR,Miscellaneou,46.940753,-123.287721,3,2
Jul,0.1,GRAYS HARBOR,Miscellaneou,46.835175,-123.269655,3,2
Apr,0.25,COWLITZ,Debris Burn,46.219208,-122.940425,3,3
Jul,35.0,SPOKANE,Miscellaneou,47.454524,-117.273755,2,8
Jun,0.0,KITTITAS,Undetermined,47.240243,-120.698445,2,5
Sep,0.75,COLUMBIA,Lightning,46.017517,-117.89064,3,8
Sep,0.0,COLUMBIA,Lightning,46.017517,-117.89064,3,8
Jul,0.0,YAKIMA,Lightning,46.643991,-121.04319,3,4
Jul,0.05,KLICKITAT,Miscellaneou,45.690554,-121.290317,4,4
Jun,0.0,KLICKITAT,Undetermined,45.690554,-121.290317,4,4
Aug,0.1,COWLITZ,Recreation,46.125104,-122.942845,3,3
Jul,0.0,CHELAN,Lightning,48.042454,-120.614808,1,5
Mar,0.95,COWLITZ,Debris Burn,46.335122,-122.82733,3,3
Mar,0.5,COWLITZ,Debris Burn,45.989126,-122.793948,4,3
Jul,2.6,STEVENS,Miscellaneou,48.125473,-117.488791,1,8
Sep,0.0,KING,Undetermined,47.396554,-121.511941,2,4
Aug,0.0,COWLITZ,Undetermined,46.351427,-122.896592,3,3
Jul,0.06,SPOKANE,Miscellaneou,48.040874,-117.270715,1,8
Jun,0.25,SPOKANE,Lightning,47.403814,-117.754762,2,8
Aug,0.1,CLARK,Miscellaneou,45.724619,-122.437389,4,3
Aug,0.1,COWLITZ,Arson,46.117584,-122.91672,3,3
Jun,1.0,STEVENS,Railroad,48.753847,-118.044472,1,7
Mar,0.0,SPOKANE,Debris Burn,47.471365,-117.703951,2,8
May,0.1,MASON,Debris Burn,47.416317,-122.841175,2,3
Mar,46.6,OKANOGAN,Miscellaneou,48.502926,-120.146185,1,5
Apr,0.1,OKANOGAN,Miscellaneou,48.502926,-120.146185,1,5
Sep,0.01,SPOKANE,Recreation,47.803712,-117.370683,2,8
Sep,0.01,SPOKANE,Miscellaneou,47.651884,-117.46219,2,8
Apr,0.0,OKANOGAN,Undetermined,48.596102,-119.639039,1,6
Aug,0.25,OKANOGAN,Miscellaneou,48.574553,-119.612392,1,6
Jul,0.1,THURSTON,Debris Burn,45.601626,-122.50579,4,3
Sep,0.0,NO DATA,Miscellaneou,45.601626,-122.50579,4,3
Sep,0.0,GRAYS HARBOR,Undetermined,45.601626,-122.50579,4,3
Sep,0.0,CLALLAM,Undetermined,45.601626,-122.50579,4,3
Sep,0.0,CLALLAM,Undetermined,45.601626,-122.50579,4,3
Sep,0.0,GRAYS HARBOR,Undetermined,45.601626,-122.50579,4,3
Sep,60.0,KLICKITAT,Undetermined,45.601626,-122.50579,4,3
Apr,13.36,LINCOLN,Miscellaneou,47.739555,-118.090195,2,7
Oct,0.0,SPOKANE,Undetermined,47.673831,-117.55297,2,8
Nov,6.0,PACIFIC,Debris Burn,46.502817,-123.830901,3,2
Sep,0.01,MASON,Miscellaneou,47.358419,-122.862763,2,3
Aug,0.0,CLALLAM,Undetermined,48.100287,-124.250509,1,1
Oct,5.0,CLALLAM,Debris Burn,48.100287,-124.250509,1,1
Sep,5.3,ASOTIN,Lightning,46.274118,-117.141772,3,8
Apr,0.0,SPOKANE,Undetermined,47.958765,-117.361451,2,8
Jul,0.1,WHATCOM,Recreation,48.776893,-122.461588,1,3
Jul,0.1,SAN JUAN,Lightning,48.557495,-122.896667,1,3
Jul,0.1,COWLITZ,Recreation,46.103461,-122.326119,3,3
Sep,0.0,GRAYS HARBOR,Undetermined,47.424595,-123.622703,2,2
Jun,25.0,YAKIMA,Recreation,46.717728,-120.500547,3,5
Jun,1780.0,YAKIMA,Under Invest,46.717728,-120.500547,3,5
Sep,0.1,THURSTON,Children,46.955935,-123.022058,3,2
Jul,0.65,OKANOGAN,Miscellaneou,48.852693,-119.393748,1,6
Mar,0.2,FERRY,Debris Burn,48.789306,-118.584668,1,7
Apr,3.2,PEND OREILLE,Miscellaneou,48.394697,-117.318457,1,8
Oct,0.01,OKANOGAN,Recreation,48.633336,-120.156706,1,5
Jul,0.0,THURSTON,Undetermined,47.048428,-123.128836,2,2
May,0.0,OKANOGAN,Undetermined,48.891747,-119.72241,1,6
Apr,0.23,SPOKANE,Arson,47.640615,-117.285597,2,8
Apr,0.2,OKANOGAN,Debris Burn,48.645928,-119.368183,1,6
Sep,0.0,PACIFIC,Undetermined,46.411028,-124.04508,3,1
Jul,0.0,GRAYS HARBOR,Undetermined,47.091218,-123.318297,2,2
Aug,0.25,STEVENS,Lightning,48.060084,-117.466476,1,8
Jun,35.0,LINCOLN,Debris Burn,47.812551,-117.909651,2,8
Jul,0.0,STEVENS,Undetermined,48.137568,-117.685385,1,8
Sep,0.01,STEVENS,Debris Burn,48.137568,-117.685385,1,8
Jul,0.1,MASON,Miscellaneou,47.185205,-123.121324,2,2
Jul,0.25,YAKIMA,Miscellaneou,46.641259,-120.937065,3,5
Aug,0.0,KLICKITAT,Recreation,45.816046,-121.100485,4,4
Sep,0.1,CLALLAM,Recreation,48.079231,-123.731074,1,2
Jul,0.21,CLALLAM,Miscellaneou,48.079231,-123.731074,1,2
Aug,0.0,STEVENS,Under Invest,47.927992,-118.325788,2,7
Aug,0.1,KING,Recreation,47.347958,-121.767176,2,4
Apr,0.1,STEVENS,Debris Burn,48.505268,-117.73934,1,8
Apr,0.01,PEND OREILLE,Debris Burn,48.076896,-117.232684,1,8
May,0.01,STEVENS,Lightning,48.86671,-117.870654,1,8
Sep,0.1,PEND OREILLE,Lightning,47.807393,-117.188557,2,8
Sep,0.01,PIERCE,Recreation,46.799673,-122.076737,3,3
Jul,0.1,PIERCE,Recreation,46.799673,-122.076737,3,3
Aug,0.0,PEND OREILLE,Undetermined,48.154181,-117.153012,1,8
Oct,0.0,STEVENS,Undetermined,48.11098,-117.510232,1,8
Jul,0.21,MASON,Miscellaneou,47.441874,-122.867395,2,3
Aug,0.1,MASON,Undetermined,47.441874,-122.867395,2,3
Jul,0.5,FERRY,Lightning,48.815067,-118.427815,1,7
Sep,0.0,BENTON,Undetermined,46.323304,-119.503815,3,6
Aug,0.0,STEVENS,Undetermined,48.97953,-118.181187,1,7
Aug,17.0,YAKIMA,Lightning,46.455812,-120.97517,3,5
Jul,0.0,CLALLAM,Undetermined,48.005649,-122.897708,1,3
Aug,0.6,LEWIS,Undetermined,46.5303,-123.05561,3,2
Jul,0.1,SPOKANE,Undetermined,47.673655,-117.493684,2,8
Aug,58.0,SPOKANE,Undetermined,47.673655,-117.493684,2,8
Sep,7.46,SPOKANE,Children,47.78554,-117.451138,2,8
Apr,0.25,COWLITZ,Debris Burn,45.989167,-122.772728,4,3
Oct,0.1,WALLA WALLA,Miscellaneou,46.155033,-118.020821,3,7
Aug,0.5,KLICKITAT,Miscellaneou,45.875206,-120.770705,4,5
Jun,0.2,SPOKANE,Recreation,47.651471,-117.296274,2,8
Jun,0.1,SPOKANE,Recreation,47.651471,-117.296274,2,8
Aug,0.01,SPOKANE,Lightning,47.651471,-117.296274,2,8
Aug,0.01,SPOKANE,Lightning,47.651471,-117.296274,2,8
Jul,0.25,SPOKANE,Arson,47.651471,-117.296274,2,8
May,0.1,OKANOGAN,Miscellaneou,48.628035,-119.128258,1,6
Jul,0.5,THURSTON,Undetermined,46.925692,-123.111278,3,2
Sep,0.1,SNOHOMISH,Recreation,47.784704,-121.573254,2,4
Aug,0.1,FERRY,Lightning,48.836984,-118.634044,1,7
Jun,0.0,OKANOGAN,Undetermined,48.794357,-119.41007,1,6
Aug,0.0,OKANOGAN,Undetermined,48.556439,-119.649926,1,6
Oct,0.75,KITTITAS,Recreation,47.064673,-120.762218,2,5
Aug,0.0,OKANOGAN,Undetermined,48.518043,-119.809993,1,6
Aug,0.5,OKANOGAN,Lightning,48.320904,-119.8385,1,6
Jun,0.01,PEND OREILLE,Lightning,48.261888,-117.222599,1,8
Sep,0.0,PEND OREILLE,Undetermined,48.211921,-117.06013,1,8
Aug,0.0,STEVENS,Undetermined,48.20078,-117.573033,1,8
Jul,0.31,COWLITZ,Miscellaneou,46.219247,-122.888621,3,3
Aug,0.0,SPOKANE,Undetermined,47.678957,-117.421781,2,8
Nov,0.25,KITTITAS,Recreation,47.050138,-120.821973,2,5
Sep,2.0,KITTITAS,Lightning,47.050138,-120.821973,2,5
Jul,0.4,SPOKANE,Children,47.698479,-117.30648,2,8
May,0.01,SPOKANE,Undetermined,47.698479,-117.30648,2,8
Aug,0.25,STEVENS,Debris Burn,48.800965,-117.969878,1,8
Apr,20.0,OKANOGAN,Debris Burn,48.360978,-120.021774,1,5
Aug,0.13,SPOKANE,Lightning,47.338144,-117.581923,2,8
Aug,0.1,WHATCOM,Undetermined,48.672287,-122.386108,1,3
Jul,0.1,PEND OREILLE,Lightning,48.998019,-117.226874,1,8
Oct,0.0,SPOKANE,Undetermined,47.858328,-117.424515,2,8
Aug,0.0,KLICKITAT,Undetermined,45.917758,-120.913468,4,5
Oct,0.0,SPOKANE,Undetermined,47.720832,-117.542518,2,8
Jul,0.25,CHELAN,Lightning,47.729823,-120.315518,2,5
Aug,0.75,STEVENS,Lightning,48.960283,-117.72021,1,8
Jul,0.1,COWLITZ,Undetermined,45.973154,-122.294847,4,3
Aug,0.25,LEWIS,Debris Burn,46.661366,-122.779063,3,3
Jul,0.0,GRANT,Undetermined,46.788851,-119.907498,3,6
Jul,0.2,OKANOGAN,Debris Burn,48.452285,-120.179221,1,5
Oct,0.38,OKANOGAN,Miscellaneou,48.503266,-120.255056,1,5
Sep,0.1,OKANOGAN,Debris Burn,48.508664,-119.248124,1,6
Jul,35.0,KITTITAS,Undetermined,46.948935,-120.102652,3,5
Aug,138.0,KITTITAS,Lightning,46.948935,-120.102652,3,5
Jul,114.0,KITTITAS,Miscellaneou,46.948935,-120.102652,3,5
Jul,100.0,KITTITAS,Undetermined,46.948935,-120.102652,3,5
Sep,0.1,MASON,Under Invest,47.439774,-123.13379,2,2
Sep,0.0,CHELAN,Undetermined,47.647439,-120.55512,2,5
Jul,0.0,OKANOGAN,Undetermined,48.794318,-119.432103,1,6
Jul,0.1,SKAGIT,Recreation,48.560524,-121.986807,1,4
Jul,72.0,CHELAN,Lightning,47.488876,-120.531527,2,5
Aug,0.0,CHELAN,Undetermined,47.488876,-120.531527,2,5
Aug,0.0,CHELAN,Undetermined,47.488876,-120.531527,2,5
Aug,0.1,THURSTON,Undetermined,46.881986,-123.225717,3,2
Jul,0.0,JEFFERSON,Undetermined,47.759021,-123.111453,2,2
Jun,0.02,CLALLAM,Undetermined,47.946944,-124.407299,2,1
Sep,0.01,CLALLAM,Recreation,47.946944,-124.407299,2,1
May,0.1,MASON,Debris Burn,47.380305,-122.831243,2,3
Apr,1.0,SPOKANE,Debris Burn,47.923697,-117.371604,2,8
Jun,0.0,STEVENS,Undetermined,48.559537,-117.640588,1,8
Jul,0.0,PEND OREILLE,Undetermined,48.080205,-117.075552,1,8
May,0.58,PEND OREILLE,Debris Burn,48.080205,-117.075552,1,8
Jul,0.25,THURSTON,Miscellaneou,47.055891,-122.793965,2,3
Aug,0.0,OKANOGAN,Undetermined,48.692375,-119.327646,1,6
Jun,0.25,SPOKANE,Miscellaneou,47.319768,-117.539468,2,8
Jul,0.01,STEVENS,Miscellaneou,48.620059,-118.070381,1,7
Aug,0.1,OKANOGAN,Lightning,48.460006,-119.67965,1,6
Jul,0.0,OKANOGAN,Undetermined,48.426353,-120.064976,1,5
Aug,0.1,GRAYS HARBOR,Recreation,46.925928,-123.456193,3,2
Sep,0.1,SNOHOMISH,Miscellaneou,47.818443,-121.902732,2,4
Sep,0.6,SNOHOMISH,Miscellaneou,47.818443,-121.902732,2,4
Aug,0.0,STEVENS,Undetermined,48.476064,-117.931876,1,8
Jul,0.01,STEVENS,Recreation,48.476064,-117.931876,1,8
Jul,0.01,STEVENS,Recreation,48.476064,-117.931876,1,8
Aug,0.01,STEVENS,Recreation,48.476064,-117.931876,1,8
Jun,0.01,STEVENS,Recreation,48.225902,-117.584031,1,8
Aug,0.1,SPOKANE,Miscellaneou,47.676926,-117.162021,2,8
Sep,0.0,STEVENS,Undetermined,48.045064,-117.930583,1,8
Sep,0.0,CHELAN,Undetermined,47.909607,-119.974099,2,6
Jul,0.0,STEVENS,Undetermined,47.937731,-117.635949,2,8
Jul,0.0,PEND OREILLE,Undetermined,48.701445,-117.37514,1,8
Sep,0.1,CLARK,Miscellaneou,45.878854,-122.719326,4,3
Jul,0.01,STEVENS,Miscellaneou,48.716679,-118.024524,1,7
Jul,0.01,STEVENS,Miscellaneou,48.716679,-118.024524,1,7
Jul,0.0,STEVENS,Undetermined,48.716679,-118.024524,1,7
Sep,0.0,STEVENS,Undetermined,48.716679,-118.024524,1,7
Jul,0.0,STEVENS,Undetermined,48.716679,-118.024524,1,7
Jul,1.0,OKANOGAN,Lightning,48.155585,-120.109097,1,5
May,0.0,OKANOGAN,Undetermined,48.677803,-119.666285,1,6
Aug,0.0,LINCOLN,Undetermined,47.426626,-118.712119,2,7
Jul,0.01,KING,Recreation,47.391057,-121.535581,2,4
Jun,0.1,KING,Recreation,47.391057,-121.535581,2,4
Aug,0.01,KING,Arson,47.391057,-121.535581,2,4
Aug,0.01,KING,Recreation,47.391057,-121.535581,2,4
Oct,0.0,OKANOGAN,Undetermined,48.621324,-120.458857,1,5
Aug,49.0,DOUGLAS,Undetermined,47.234042,-120.044261,2,5
Jun,0.0,OKANOGAN,Undetermined,48.986581,-119.393854,1,6
Aug,2.4,KLICKITAT,Under Invest,45.847965,-120.763221,4,5
Jul,0.1,CLALLAM,Recreation,48.049171,-123.47409,1,2
Jun,0.1,CLALLAM,Miscellaneou,48.049171,-123.47409,1,2
Jun,0.0,SPOKANE,Under Invest,47.603891,-117.354812,2,8
Sep,0.1,SNOHOMISH,Recreation,48.172012,-122.294322,1,3
Sep,0.0,OKANOGAN,Undetermined,48.25725,-120.087145,1,5
Sep,0.0,YAKIMA,Undetermined,47.454671,-121.15775,2,4
Jul,0.1,LEWIS,Children,46.671863,-122.91625,3,3
Jul,0.1,WHATCOM,Smoker,48.764019,-122.514685,1,3
Aug,0.1,WHATCOM,Undetermined,48.764019,-122.514685,1,3
Aug,0.0,KITTITAS,Undetermined,47.324804,-120.819517,2,5
Jul,0.0,LINCOLN,Miscellaneou,47.648111,-118.256472,2,7
Aug,0.0,STEVENS,Undetermined,48.022119,-117.830552,1,8
Apr,0.0,PEND OREILLE,Debris Burn,48.231833,-117.144256,1,8
Jul,0.0,SPOKANE,Undetermined,47.742087,-117.05048,2,8
Jul,0.01,PEND OREILLE,Lightning,48.533013,-117.210588,1,8
Jul,0.1,SPOKANE,Debris Burn,47.750504,-117.811548,2,8
Nov,0.25,OKANOGAN,Recreation,48.349842,-119.871129,1,6
Jul,1.0,SAN JUAN,Miscellaneou,48.63802,-122.933714,1,3
Jul,0.0,STEVENS,Undetermined,48.270422,-118.114419,1,7
Aug,0.25,PACIFIC,Miscellaneou,46.542652,-123.664961,3,2
Apr,0.0,OKANOGAN,Undetermined,48.769071,-119.426454,1,6
Sep,0.0,SKAMANIA,Undetermined,45.745532,-121.80688,4,4
Aug,0.0,KITSAP,Undetermined,47.571676,-122.897307,2,3
Jun,0.0,CLARK,Undetermined,45.960285,-122.318175,4,3
Jun,0.0,COWLITZ,Undetermined,45.960285,-122.318175,4,3
Jul,0.1,YAKIMA,Lightning,46.095583,-121.375288,3,4
Jul,0.0,YAKIMA,Undetermined,46.095583,-121.375288,3,4
Oct,0.0,OKANOGAN,Undetermined,48.378531,-119.736576,1,6
Jun,0.01,STEVENS,Debris Burn,48.602162,-118.006845,1,7
Aug,0.0,CHELAN,Lightning,47.591138,-120.44515,2,5
Jul,294.73,OKANOGAN,Miscellaneou,48.603581,-119.595835,1,6
Jul,0.03,SPOKANE,Recreation,47.509293,-117.701419,2,8
Jul,17.0,SPOKANE,Lightning,47.606977,-117.081266,2,8
May,575.0,KITTITAS,Recreation,47.230109,-120.15047,2,5
Aug,0.0,STEVENS,Undetermined,48.173962,-117.97193,1,8
Sep,0.0,SPOKANE,Undetermined,47.662298,-117.118982,2,8
Sep,0.0,OKANOGAN,Undetermined,48.953029,-119.051393,1,6
Jul,0.0,STEVENS,Undetermined,48.791338,-117.659368,1,8
May,0.0,STEVENS,Undetermined,48.791338,-117.659368,1,8
Jul,0.5,OKANOGAN,Miscellaneou,48.166518,-120.136131,1,5
Apr,0.1,CHELAN,Miscellaneou,47.766716,-120.748605,2,5
Jul,0.0,FERRY,Undetermined,48.631356,-118.621392,1,7
Jul,0.2,JEFFERSON,Miscellaneou,47.933136,-122.853812,2,3
Aug,0.1,STEVENS,Lightning,48.192007,-117.734421,1,8
Sep,0.1,KING,Recreation,47.569191,-121.391605,2,4
Aug,0.0,THURSTON,Undetermined,46.91797,-122.73609,3,3
Feb,0.1,GRAYS HARBOR,Debris Burn,47.104044,-123.889857,2,2
Oct,0.0,FERRY,Undetermined,48.916827,-118.650754,1,7
Sep,0.0,OKANOGAN,Undetermined,48.659792,-119.278457,1,6
May,0.0,MASON,Undetermined,47.338651,-122.982987,2,3
Aug,1.2,SPOKANE,Arson,47.691545,-117.338605,2,8
Jul,0.01,SPOKANE,Recreation,47.691545,-117.338605,2,8
Apr,0.01,SPOKANE,Arson,47.691545,-117.338605,2,8
Jun,0.01,SPOKANE,Recreation,47.691545,-117.338605,2,8
Aug,5.2,OKANOGAN,Lightning,48.177141,-120.03311,1,5
Aug,3.17,OKANOGAN,Miscellaneou,48.659206,-118.849833,1,7
Oct,0.0,OKANOGAN,Undetermined,48.659206,-118.849833,1,7
Aug,0.01,YAKIMA,Undetermined,46.947593,-120.971769,3,5
Sep,0.0,LEWIS,Undetermined,46.641064,-121.652968,3,4
May,0.1,SPOKANE,Miscellaneou,47.720288,-117.274932,2,8
Jul,12.0,CHELAN,Lightning,47.970108,-120.70627,2,5
Jul,0.2,STEVENS,Lightning,48.430868,-118.031645,1,7
Jul,0.01,FERRY,Miscellaneou,48.866425,-118.383972,1,7
Aug,0.5,SPOKANE,Miscellaneou,47.771003,-117.440254,2,8
Apr,4.25,STEVENS,Debris Burn,48.403814,-117.920181,1,8
Jun,0.01,SPOKANE,Lightning,47.854687,-117.467897,2,8
Jul,0.0,OKANOGAN,Lightning,48.306297,-119.947118,1,6
Jun,0.5,GRAYS HARBOR,Miscellaneou,47.051445,-122.313512,2,3
Aug,3.7,KLICKITAT,Miscellaneou,45.758964,-121.271632,4,4
Mar,0.0,KITTITAS,Undetermined,46.768176,-120.4268,3,5
Aug,0.01,SPOKANE,Debris Burn,47.894558,-117.32327,2,8
Aug,0.1,CLALLAM,Undetermined,48.048499,-123.051465,1,2
May,1.0,LEWIS,Children,46.75729,-123.193199,3,2
Oct,0.0,CLARK,Undetermined,45.677665,-122.262581,4,3
Sep,0.1,LEWIS,Miscellaneou,46.707277,-122.193711,3,3
Jun,0.0,STEVENS,Undetermined,48.577902,-117.949965,1,8
Apr,0.0,STEVENS,Undetermined,48.677381,-117.966668,1,8
Oct,0.0,SPOKANE,Recreation,47.780105,-117.400253,2,8
Jul,0.0,STEVENS,Undetermined,48.293666,-117.674639,1,8
Apr,2.0,STEVENS,Debris Burn,48.293666,-117.674639,1,8
Jul,0.0,WHATCOM,Undetermined,48.985867,-122.165022,1,3
Jul,0.0,WHATCOM,Undetermined,48.985867,-122.165022,1,3
Sep,0.1,CHELAN,Undetermined,47.602977,-120.249619,2,5
Jul,0.1,OKANOGAN,Lightning,48.320949,-119.800236,1,6
Aug,0.0,KITTITAS,Undetermined,47.035662,-120.719666,2,5
Sep,0.0,SPOKANE,Miscellaneou,47.308784,-117.44269,2,8
Jul,0.0,GRAYS HARBOR,Undetermined,48.374081,-120.524814,1,5
Jun,0.1,SKAGIT,Recreation,48.479586,-122.017543,1,3
Apr,0.0,STEVENS,Undetermined,47.893751,-117.570563,2,8
Aug,0.0,JEFFERSON,Undetermined,47.903082,-123.002193,2,2
Aug,0.25,SPOKANE,Lightning,47.629409,-117.081235,2,8
Apr,0.1,PEND OREILLE,Miscellaneou,48.398529,-117.275221,1,8
Apr,0.1,PEND OREILLE,Miscellaneou,48.398529,-117.275221,1,8
Sep,0.1,FERRY,Lightning,48.688197,-118.580316,1,7
May,0.0,SPOKANE,Undetermined,47.825824,-117.226551,2,8
Jan,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Jul,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Jul,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Jan,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Jan,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Jul,0.0,OKANOGAN,Undetermined,48.547416,-119.679795,1,6
Apr,8.3,STEVENS,Recreation,48.889063,-117.563215,1,8
Apr,22.85,PEND OREILLE,Miscellaneou,48.864629,-117.402823,1,8
May,0.1,STEVENS,Miscellaneou,47.836513,-117.612899,2,8
Aug,0.01,PIERCE,Recreation,47.090379,-121.877023,2,4
Aug,0.1,SNOHOMISH,Recreation,48.058343,-121.786592,1,4
Sep,0.0,COWLITZ,Undetermined,46.090151,-122.773166,3,3
Jun,0.01,LINCOLN,Lightning,47.88095,-118.224933,2,7
Aug,0.0,GARFIELD,Undetermined,48.979038,-121.546527,1,4
Aug,0.26,SNOHOMISH,Recreation,47.904546,-121.892525,2,4
Aug,0.25,SNOHOMISH,Recreation,47.904546,-121.892525,2,4
Jun,0.01,KLICKITAT,Lightning,45.905165,-121.0822,4,4
Jul,0.1,FERRY,Lightning,48.72433,-118.618326,1,7
Jun,0.0,BENTON,Undetermined,46.015659,-119.02608,3,6
Sep,0.0,STEVENS,Undetermined,48.960289,-117.714687,1,8
Jul,0.1,KLICKITAT,Miscellaneou,45.731805,-121.49705,4,4
Jul,0.1,KLICKITAT,Railroad,45.731805,-121.49705,4,4
Jun,0.0,KLICKITAT,Undetermined,45.731805,-121.49705,4,4
Jun,0.0,CHELAN,Undetermined,45.731805,-121.49705,4,4
Aug,3.2,SKAMANIA,Miscellaneou,45.702882,-122.230463,4,3
Aug,2.7,OKANOGAN,Lightning,48.426328,-120.103229,1,5
May,0.0,PEND OREILLE,Undetermined,48.235869,-117.281557,1,8
Oct,2.0,KLICKITAT,Recreation,45.990386,-120.500561,4,5
Aug,0.0,OKANOGAN,Undetermined,48.815467,-118.794595,1,7
Feb,0.1,COWLITZ,Debris Burn,45.95816,-122.589269,4,3
Jun,0.1,CLALLAM,Miscellaneou,47.961539,-124.450508,2,1
Sep,0.0,OKANOGAN,Undetermined,48.843964,-119.179187,1,6
Sep,0.1,PACIFIC,Logging,46.708517,-123.371502,3,2
Aug,0.1,STEVENS,Undetermined,48.635017,-118.121617,1,7
Jun,0.1,STEVENS,Miscellaneou,48.124187,-117.594746,1,8
Aug,0.01,STEVENS,Arson,48.124187,-117.594746,1,8
Jun,0.1,SKAMANIA,Children,45.738578,-121.823005,4,4
Apr,0.0,CLARK,Undetermined,45.79615,-122.329517,4,3
Apr,0.25,FERRY,Debris Burn,48.548622,-118.751347,1,7
Jul,0.1,OKANOGAN,Lightning,48.975106,-119.189286,1,6
Jul,0.0,THURSTON,Undetermined,46.827198,-123.099666,3,2
Aug,0.01,KING,Lightning,47.43346,-121.706346,2,4
Jul,0.01,SPOKANE,Miscellaneou,47.545558,-117.594198,2,8
Jul,2.0,CLALLAM,Miscellaneou,48.130752,-123.60577,1,2
Aug,0.1,STEVENS,Lightning,48.580108,-118.001051,1,7
Aug,0.0,STEVENS,Undetermined,48.174099,-117.788473,1,8
Jul,1.0,CHELAN,Miscellaneou,47.5036,-120.312961,2,5
Aug,0.0,CHELAN,Debris Burn,47.5036,-120.312961,2,5
May,0.1,STEVENS,Debris Burn,48.290111,-117.680089,1,8
Sep,0.1,SKAGIT,Recreation,48.349243,-122.650345,1,3
Jul,0.0,OKANOGAN,Undetermined,48.792082,-119.61518,1,6
Sep,0.1,COWLITZ,Recreation,46.085247,-122.31097,3,3
Aug,0.01,PEND OREILLE,Recreation,48.270145,-117.114182,1,8
Aug,0.01,STEVENS,Recreation,47.836472,-117.607553,2,8
Aug,0.0,MASON,Undetermined,47.135338,-123.191608,2,2
Jul,0.01,SPOKANE,Miscellaneou,47.469565,-117.781905,2,8
Jul,1.0,THURSTON,Debris Burn,46.914502,-122.566841,3,3
Jul,0.0,THURSTON,Undetermined,46.813168,-122.984511,3,3
Sep,4.89,CLARK,Debris Burn,45.688707,-122.400816,4,3
Apr,0.0,CLARK,Undetermined,45.814149,-122.246864,4,3
Aug,0.1,CLARK,Lightning,45.645187,-122.303652,4,3
May,0.1,MASON,Undetermined,47.224808,-123.116657,2,2
Jun,0.01,CLALLAM,Recreation,48.085493,-124.228448,1,1
Aug,5.0,JEFFERSON,Arson,47.909465,-122.841179,2,3
Aug,0.1,STEVENS,Lightning,48.921688,-117.563413,1,8
Aug,0.0,OKANOGAN,Undetermined,48.998807,-119.649473,1,6
Jul,0.0,SPOKANE,Undetermined,47.572504,-117.486622,2,8
